Cluster	cluster	condition	time	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	short_desc
t5.beige.day3	t5	beige	day3	GOCC_CLATHRIN_COATED_PIT	GOCC_CLATHRIN_COATED_PIT	3/12	69/13324	2.82819332378701e-05	0.00678854350573075	0.00375265950332937	LRP1/LRP10/AP2A1	3	Clathrin coated pit
t5.beige.day3	t5	beige	day3	GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL	4/12	230/13324	3.84051996436631e-05	0.00678854350573075	0.00375265950332937	SLC1A5/LRP1/AP2A1/SLC3A2	4	Basal part of cell
t5.beige.day3	t5	beige	day3	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	2/12	12/13324	4.88323262149687e-05	0.00678854350573075	0.00375265950332937	LAMB2/FLNA	2	Pos.reg.integrinmediatedsignalingpathway.
t5.beige.day3	t5	beige	day3	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	2/12	13/13324	5.76820528076133e-05	0.00678854350573075	0.00375265950332937	LRP1/LRP10	2	Lowdensitylipoproteinparticlreceptractvty.
t5.beige.day3	t5	beige	day3	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	2/12	14/13324	6.7262054149323e-05	0.00678854350573075	0.00375265950332937	LAMB2/EMILIN1	2	Complex involved in cell matrix adhesion
t5.beige.day3	t5	beige	day3	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	2/12	14/13324	6.7262054149323e-05	0.00678854350573075	0.00375265950332937	LRP1/LRP10	2	Lipoprotein particle receptor activity
t5.beige.day3	t5	beige	day3	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	4/12	273/13324	7.49655111062292e-05	0.00678854350573075	0.00375265950332937	LAMB2/LRP1/ADAMTS2/EMILIN1	4	External encapsulating structure
t5.beige.day3	t5	beige	day3	GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	2/12	19/13324	0.000126077622346955	0.0102753262212769	0.00568012866994704	LAMB2/FLNA	2	Regulationofintegrinmediatedsignalngpthwy.
t5.beige.day3	t5	beige	day3	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	2/12	23/13324	0.000186162832827123	0.0137860721058584	0.0076208445092766	LRP1/EMILIN1	2	Negativregulationofsmadprotensgnltrnsdctn.
t5.beige.day3	t5	beige	day3	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	2/12	24/13324	0.000202985110761106	0.0137860721058584	0.0076208445092766	SLC1A5/SLC3A2	2	Aminoacidtransportacrosstheplasmamembrane.
t5.beige.day3	t5	beige	day3	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	2/12	26/13324	0.000238783191473737	0.0149698693116227	0.00827523934823962	LRP1/AP2A1	2	Lipoprotein particle receptor binding
t5.beige.day3	t5	beige	day3	GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2/12	30/13324	0.000318962955711254	0.018568200636048	0.0102643718078509	SLC1A5/SLC3A2	2	Neutrallaminacidtransmembrntrnsprtractvty.
t5.beige.day3	t5	beige	day3	WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS	WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS	2/12	32/13324	0.0003633272525462	0.0196911238230281	0.0108851159137953	SLC1A5/ADAMTS2	2	Metabolic pathways of fibroblasts
t5.beige.day3	t5	beige	day3	GOBP_ASTROCYTE_DEVELOPMENT	GOBP_ASTROCYTE_DEVELOPMENT	2/12	33/13324	0.000386574210022638	0.0196911238230281	0.0108851159137953	LAMB2/LRP1	2	Astrocyte development
t5.beige.day3	t5	beige	day3	GOBP_CIRCULATORY_SYSTEM_PROCESS	GOBP_CIRCULATORY_SYSTEM_PROCESS	4/12	443/13324	0.000482502645970586	0.0198303982717444	0.0109621058576772	FLNA/SLC1A5/LRP1/EMILIN1	4	Circulatory system process
t5.beige.day3	t5	beige	day3	GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	2/12	37/13324	0.000486635540410905	0.0198303982717444	0.0109621058576772	SLC1A5/SLC3A2	2	Amino acid import across plasma membrane
t5.beige.day3	t5	beige	day3	GOBP_REGULATION_OF_PLATELET_ACTIVATION	GOBP_REGULATION_OF_PLATELET_ACTIVATION	2/12	37/13324	0.000486635540410905	0.0198303982717444	0.0109621058576772	FLNA/EMILIN1	2	Regulation of platelet activation
t5.beige.day3	t5	beige	day3	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	2/12	37/13324	0.000486635540410905	0.0198303982717444	0.0109621058576772	LRP1/LRP10	2	Metabolism of fat soluble vitamins
t5.beige.day3	t5	beige	day3	GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE	3/12	188/13324	0.00055374493440946	0.0214905772163671	0.0118798411993608	LRP1/AP2A1/SLC3A2	3	Basolateral plasma membrane
t5.beige.day3	t5	beige	day3	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	2/12	41/13324	0.000597962722377135	0.021915540714351	0.0121147580571421	LAMB2/EMILIN1	2	Complex involved in cell adhesion
t5.beige.day3	t5	beige	day3	GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING	4/12	473/13324	0.000618475382122789	0.021915540714351	0.0121147580571421	LAMB2/FLNA/EMILIN1/SLC3A2	4	Cell adhesion molecule binding
t5.beige.day3	t5	beige	day3	GOBP_NEUTRAL_AMINO_ACID_TRANSPORT	GOBP_NEUTRAL_AMINO_ACID_TRANSPORT	2/12	44/13324	0.000688809943791471	0.0233908376745854	0.0129302919273136	SLC1A5/SLC3A2	2	Neutral amino acid transport
t5.beige.day3	t5	beige	day3	GOMF_PROTEIN_KINASE_C_BINDING	GOMF_PROTEIN_KINASE_C_BINDING	2/12	45/13324	0.000720486985682924	0.0234878757332633	0.0129839338893596	FLNA/PKN1	2	Protein kinase c binding
t5.beige.day3	t5	beige	day3	GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2/12	50/13324	0.000889283897557422	0.0276754527781818	0.0152987972735703	SLC1A5/SLC3A2	2	Laminoacidtransmembrantransporteractivity.
t5.beige.day3	t5	beige	day3	GOBP_NEURON_PROJECTION_REGENERATION	GOBP_NEURON_PROJECTION_REGENERATION	2/12	52/13324	0.000961641577541647	0.0276754527781818	0.0152987972735703	LAMB2/FLNA	2	Neuron projection regeneration
t5.beige.day3	t5	beige	day3	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	2/12	55/13324	0.00107533610047453	0.0276754527781818	0.0152987972735703	SLC1A5/SLC3A2	2	Lalphaaminoacidtransmembranetransport.
t5.beige.day3	t5	beige	day3	GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	2/12	55/13324	0.00107533610047453	0.0276754527781818	0.0152987972735703	LRP1/EMILIN1	2	Regulationofsmadproteinsignaltransduction.
t5.beige.day3	t5	beige	day3	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3/12	237/13324	0.0010856305065155	0.0276754527781818	0.0152987972735703	LAMB2/ADAMTS2/EMILIN1	3	Extracellular matrix organization
t5.beige.day3	t5	beige	day3	GOBP_PLATELET_AGGREGATION	GOBP_PLATELET_AGGREGATION	2/12	56/13324	0.00111460550634602	0.0276754527781818	0.0152987972735703	FLNA/EMILIN1	2	Platelet aggregation
t5.beige.day3	t5	beige	day3	GOMF_CARGO_RECEPTOR_ACTIVITY	GOMF_CARGO_RECEPTOR_ACTIVITY	2/12	56/13324	0.00111460550634602	0.0276754527781818	0.0152987972735703	LRP1/LRP10	2	Cargo receptor activity
t5.beige.day3	t5	beige	day3	GOMF_EXOGENOUS_PROTEIN_BINDING	GOMF_EXOGENOUS_PROTEIN_BINDING	2/12	57/13324	0.00115455876620636	0.0276754527781818	0.0152987972735703	SLC1A5/SLC3A2	2	Exogenous protein binding
t5.beige.day3	t5	beige	day3	GOMF_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2/12	57/13324	0.00115455876620636	0.0276754527781818	0.0152987972735703	SLC1A5/SLC3A2	2	Organiccationtransmembrantransportractvty.
t5.beige.day3	t5	beige	day3	WP_FERROPTOSIS	WP_FERROPTOSIS	2/12	58/13324	0.00119519482460609	0.0278309652015419	0.0153847634565837	SLC1A5/SLC3A2	2	Ferroptosis
t5.beige.day3	t5	beige	day3	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	2/12	59/13324	0.00123651262717819	0.0279932719763951	0.0154744855097154	FLNA/EMILIN1	2	Pos. reg. response to wounding
t5.beige.day3	t5	beige	day3	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	2/12	60/13324	0.00127851112063712	0.0281617990086284	0.0155676460777436	LMF2/AP2A1	2	Plasmlipoproteinassemblyremodelngandclrnc.
t5.beige.day3	t5	beige	day3	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	2/12	62/13324	0.0013645459724757	0.0285155119889153	0.015763176146278	ADAMTS2/EMILIN1	2	Collagen fibril organization
t5.beige.day3	t5	beige	day3	REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION	2/12	62/13324	0.0013645459724757	0.0285155119889153	0.015763176146278	LRP1/LRP10	2	Visual phototransduction
t5.beige.day3	t5	beige	day3	GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX	3/12	261/13324	0.00143400795195632	0.0292179120211099	0.0161514579851922	FLNA/LRP1/EMILIN1	3	Receptor complex
t5.beige.day3	t5	beige	day3	GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2/12	66/13324	0.00154473774207583	0.030706372190044	0.0169742683853262	SLC1A5/SLC3A2	2	Aminoacidtransmembranetransporteractivity.
t5.beige.day3	t5	beige	day3	GOBP_ASTROCYTE_DIFFERENTIATION	GOBP_ASTROCYTE_DIFFERENTIATION	2/12	68/13324	0.00163887790218079	0.0318020354827939	0.0175799434118641	LAMB2/LRP1	2	Astrocyte differentiation
t5.beige.day3	t5	beige	day3	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	2/12	69/13324	0.00168695539379103	0.0319736894404579	0.0176748325224617	SLC1A5/SLC3A2	2	Trnsprtofinrgncctnsannsandamnacdsolgpptds.
t5.beige.day3	t5	beige	day3	GOBP_L_AMINO_ACID_TRANSPORT	GOBP_L_AMINO_ACID_TRANSPORT	2/12	71/13324	0.00178511998753472	0.0320219803406105	0.0177015273952616	SLC1A5/SLC3A2	2	L amino acid transport
t5.beige.day3	t5	beige	day3	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	2/12	72/13324	0.00183520500784659	0.0320219803406105	0.0177015273952616	FLNA/EMILIN1	2	Homotypic cell cell adhesion
t5.beige.day3	t5	beige	day3	GOBP_VASCULAR_TRANSPORT	GOBP_VASCULAR_TRANSPORT	2/12	72/13324	0.00183520500784659	0.0320219803406105	0.0177015273952616	SLC1A5/LRP1	2	Vascular transport
t5.beige.day3	t5	beige	day3	GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY	2/12	73/13324	0.00188595712435497	0.0320219803406105	0.0177015273952616	LAMB2/FLNA	2	Response to axon injury
t5.beige.day3	t5	beige	day3	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	2/12	73/13324	0.00188595712435497	0.0320219803406105	0.0177015273952616	LRP1/EMILIN1	2	Smad protein signal transduction
t5.beige.day3	t5	beige	day3	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	2/12	76/13324	0.00204220567404381	0.0339672984560349	0.0187768856818636	SLC1A5/SLC3A2	2	Amino acid transmembrane transport
t5.beige.day3	t5	beige	day3	GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT	2/12	82/13324	0.00237257454508229	0.0386729650848413	0.0213781453746362	SLC1A5/SLC3A2	2	Organic cation transport
t5.beige.day3	t5	beige	day3	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	3/12	318/13324	0.00252449070299999	0.040342351430294	0.0223009705032817	LRP1/LRP10/AP2A1	3	Fatty acid & lipoprotein transport hepato
t5.beige.day3	t5	beige	day3	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	3/12	322/13324	0.00261591538798783	0.0409994431001938	0.0226642061955221	LAMB2/ADAMTS2/EMILIN1	3	Collagen containing extracellular matrix
t5.beige.day3	t5	beige	day3	GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS	2/12	89/13324	0.00278787213303467	0.0420762183041344	0.023259440018301	ADAMTS2/EMILIN1	2	Collagen metabolic process
t5.beige.day3	t5	beige	day3	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	2/12	89/13324	0.00278787213303467	0.0420762183041344	0.023259440018301	LAMB2/FLNA	2	Integrin mediated signaling pathway
t6.beige.day3	t6	beige	day3	GOMF_UNFOLDED_PROTEIN_BINDING	GOMF_UNFOLDED_PROTEIN_BINDING	6/22	103/13324	1.2434301588204e-08	2.01311342713023e-05	1.19238407861619e-05	CALR/HSP90B1/DNAJA1/HSPA8/HSP90AB1/HSPD1	6	Unfolded protein binding
t6.beige.day3	t6	beige	day3	GOMF_PROTEIN_FOLDING_CHAPERONE	GOMF_PROTEIN_FOLDING_CHAPERONE	5/22	59/13324	3.55955071879065e-08	2.88145630686103e-05	1.70671089727278e-05	CALR/HSP90B1/HSPA8/HSP90AB1/HSPD1	5	Protein folding chaperone
t6.beige.day3	t6	beige	day3	GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE	GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE	4/22	31/13324	1.70303659869592e-07	9.19072084429565e-05	5.44374154881398e-05	HSP90B1/HSPA8/HSP90AB1/HSPD1	4	ATP dependent protein folding chaperone
t6.beige.day3	t6	beige	day3	GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING	6/22	193/13324	5.25708989152259e-07	0.00014630948866062	8.6660345352768e-05	CALR/HSP90B1/DNAJA1/HSPA8/HSP90AB1/HSPD1	6	Protein folding
t6.beige.day3	t6	beige	day3	GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE	5/22	101/13324	5.38497623754071e-07	0.00014630948866062	8.6660345352768e-05	HSP90B1/FASN/HSPA8/HSP90AB1/ANXA6	5	Pigment granule
t6.beige.day3	t6	beige	day3	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	4/22	41/13324	5.42221699792291e-07	0.00014630948866062	8.6660345352768e-05	CD36/CALR/HSP90B1/COL4A1	4	Bindinganduptakofligandsbyscavengerrcptrs.
t6.beige.day3	t6	beige	day3	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	3/22	16/13324	2.15780171898958e-06	0.00045133933442143	0.000267332098213922	CALR/HSP90B1/COL4A1	3	Scavenging by class a receptors
t6.beige.day3	t6	beige	day3	KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	4/22	58/13324	2.23021289399101e-06	0.00045133933442143	0.000267332098213922	CD36/LPL/SCD/UBC	4	Ppar signaling pathway
t6.beige.day3	t6	beige	day3	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	3/22	18/13324	3.13750300340502e-06	0.000564401929168081	0.000334300027614266	HSPA8/HSP90AB1/UBC	3	Chaperone mediated autophagy
t6.beige.day3	t6	beige	day3	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	4/22	67/13324	3.98999920217599e-06	0.000645980870832294	0.000382619923492877	LPL/ACLY/SCD/FASN	4	Sterolregulatoryelmntbndngprtnssrbpsgnlng.
t6.beige.day3	t6	beige	day3	WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS	3/22	21/13324	5.09743150955821e-06	0.000750249237634067	0.000444378957436127	ACLY/SCD/FASN	3	Fatty acid biosynthesis
t6.beige.day3	t6	beige	day3	GOMF_PROTEIN_LIPID_COMPLEX_BINDING	GOMF_PROTEIN_LIPID_COMPLEX_BINDING	3/22	23/13324	6.77312137371249e-06	0.000882744765776365	0.000522857177349415	CD36/LPL/HSPD1	3	Protein lipid complex binding
t6.beige.day3	t6	beige	day3	GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	6/22	302/13324	7.08812968195969e-06	0.000882744765776365	0.000522857177349415	CALR/DNAJA1/HSPA8/HSP90AB1/HSPD1/UBC	6	Ubiquitin like protein ligase binding
t6.beige.day3	t6	beige	day3	GOBP_PROTEIN_REFOLDING	GOBP_PROTEIN_REFOLDING	3/22	25/13324	8.77745666540535e-06	0.00101505016723509	0.000601222783622878	DNAJA1/HSPA8/HSPD1	3	Protein refolding
t6.beige.day3	t6	beige	day3	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	6/22	322/13324	1.023086797149e-05	0.00110425168305616	0.00065405759452824	CALR/HSP90B1/COL4A1/ANXA6/PSAP/COL6A2	6	Collagen containing extracellular matrix
t6.beige.day3	t6	beige	day3	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	4/22	88/13324	1.18659611034811e-05	0.00114020731438769	0.000675354418521626	NCL/HSPA8/DDX5/HNRNPA2B1	4	Regulationofmrnasplicingviaspliceosome.
t6.beige.day3	t6	beige	day3	GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX	5/22	190/13324	1.20957078447206e-05	0.00114020731438769	0.000675354418521626	NCL/HSPA8/YBX1/DDX5/HNRNPA2B1	5	Spliceosomal complex
t6.beige.day3	t6	beige	day3	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	5/22	192/13324	1.27256885881556e-05	0.00114020731438769	0.000675354418521626	ACLY/CALR/SCD/HSP90B1/HSPD1	5	mTORC1 signaling
t6.beige.day3	t6	beige	day3	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	5/22	194/13324	1.33810617500717e-05	0.00114020731438769	0.000675354418521626	CD36/LPL/ACLY/COL4A1/UBC	5	Adipogenesis
t6.beige.day3	t6	beige	day3	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	3/22	30/13324	1.5411446111083e-05	0.00124755656269217	0.000738938284589294	ACLY/SCD/FASN	3	Fatty acyl coa biosynthesis
t6.beige.day3	t6	beige	day3	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	4/22	99/13324	1.89283516762385e-05	0.00145928577923001	0.000864347287070342	NCL/HSPA8/HSP90AB1/UBC	4	Respiratorysyncytialvirusinfectionpathway.
t6.beige.day3	t6	beige	day3	GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING	4/22	110/13324	2.86852946507044e-05	0.00211097691088593	0.00125034944625798	NCL/HSPA8/DDX5/HNRNPA2B1	4	Regulation of mRNA processing
t6.beige.day3	t6	beige	day3	GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING	GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING	4/22	114/13324	3.30122030144021e-05	0.002323772029579	0.00137638979158445	CALR/DNAJA1/HSPA8/HSPD1	4	Protein folding chaperone binding
t6.beige.day3	t6	beige	day3	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	6/22	404/13324	3.69787974033364e-05	0.00249452804150007	0.00147753001905436	CALR/HSP90B1/COL4A1/ANXA6/PSAP/COL6A2	6	External encapsulating structure
t6.beige.day3	t6	beige	day3	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	4/22	121/13324	4.17110704886218e-05	0.00270120892484315	0.00159994885116356	LPL/ACLY/SCD/FASN	4	Fatty acid biosynthetic process
t6.beige.day3	t6	beige	day3	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	5/22	254/13324	4.88743755763623e-05	0.00304336977146656	0.00180261360931441	LPL/ACLY/SCD/FASN/GLUL	5	Organic acid biosynthetic process
t6.beige.day3	t6	beige	day3	GOBP_MAINTENANCE_OF_LOCATION	GOBP_MAINTENANCE_OF_LOCATION	5/22	257/13324	5.16871156586022e-05	0.00305689474081558	0.00181062456284451	CD36/LPL/CALR/HSP90B1/ANXA6	5	Maintenance of location
t6.beige.day3	t6	beige	day3	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	3/22	45/13324	5.30066198750502e-05	0.00305689474081558	0.00181062456284451	CD36/CALR/HSPA8	3	Pos. reg. phagocytosis
t6.beige.day3	t6	beige	day3	GOBP_RESPONSE_TO_FATTY_ACID	GOBP_RESPONSE_TO_FATTY_ACID	3/22	46/13324	5.66441273776821e-05	0.00305689474081558	0.00181062456284451	CD36/LPL/SCD	3	Response to fatty acid
t6.beige.day3	t6	beige	day3	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	3/22	46/13324	5.66441273776821e-05	0.00305689474081558	0.00181062456284451	DNAJA1/HSPA8/HSP90AB1	3	Hsp90chprncyclfrstrdhrmnrcptrsshrinthprol.
t6.beige.day3	t6	beige	day3	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	5/22	267/13324	6.19801391367256e-05	0.00323696275039867	0.00191728036514625	NCL/HSPA8/YBX1/DDX5/HNRNPA2B1	5	Regulation of mRNA metabolic process
t6.beige.day3	t6	beige	day3	GOBP_PROTEIN_MATURATION	GOBP_PROTEIN_MATURATION	6/22	447/13324	6.50853718489533e-05	0.00329291303198298	0.00195042018928936	CALR/HSP90B1/DNAJA1/HSPA8/HSP90AB1/HSPD1	6	Protein maturation
t6.beige.day3	t6	beige	day3	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	3/22	50/13324	7.28250621542328e-05	0.00357284168568797	0.00211622429417882	CALR/HSPA8/HSP90AB1	3	Antigen proces. & present.
t6.beige.day3	t6	beige	day3	GOBP_CELLULAR_RESPONSE_TO_LIPID	GOBP_CELLULAR_RESPONSE_TO_LIPID	6/22	463/13324	7.91285562087685e-05	0.00376791566182342	0.00223176825715753	CD36/LPL/CALR/DNAJA1/HSPA8/DDX5	6	Cell response to lipid
t6.beige.day3	t6	beige	day3	GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	4/22	144/13324	8.22686929645417e-05	0.00380551468313123	0.00225403847490819	DNAJA1/HSPA8/HSP90AB1/HSPD1	4	Response to temperature stimulus
t6.beige.day3	t6	beige	day3	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	4/22	149/13324	9.39274564877693e-05	0.00422412644593607	0.00250198575615081	DNAJA1/HSPA8/HSP90AB1/HSPD1	4	Topologically incorrect protein response
t6.beige.day3	t6	beige	day3	WP_PPAR_SIGNALING	WP_PPAR_SIGNALING	3/22	55/13324	9.69578746139246e-05	0.00424256213513362	0.00251290537050598	CD36/LPL/SCD	3	Ppar signaling
t6.beige.day3	t6	beige	day3	GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING	4/22	153/13324	0.000104086428744175	0.00443462968781105	0.00262666860348875	NCL/HSPA8/DDX5/HNRNPA2B1	4	Regulation of RNA splicing
