"cluster"	"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"	"time"
"4"	"4"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"50/741"	"378/17939"	3.03057396503525e-13	1.9695759621783e-11	1.73421389433648e-11	"HSD17B10/SCARB2/FDFT1/LDLR/PLTP/MTLN/HSD17B4/ECHDC1/PMVK/NME1/HOOK2/HADHA/ECH1/DECR1/HADHB/LSS/CYP51A1/ECHS1/DHCR7/ACADM/DHCR24/ACOX1/MSMO1/FDPS/HMGCR/ACADS/ECHDC2/TFRC/ACLY/SLC27A3/EBP/HMGCS1/ACAA2/IDI1/ACAT2/MVD/ATP9A/INSIG1/ACSL1/NSDHL/DBI/PCSK9/APOE/FABP4/SORT1/HADH/ACSL5/TM7SF2/LPL/ADIPOQ"	50	"Fattyacidsandlipoproteinstrnsprtinhptcyts."	"day3"
"4"	"4"	"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS"	"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS"	"38/741"	"232/17939"	3.07847441745135e-13	1.98128222459078e-11	1.74452127182093e-11	"ILVBL/HSD17B10/LONP2/SCARB2/ETFB/LDLR/MTLN/HSD17B4/ECHDC1/HADHA/ECH1/DECR1/HADHB/PRDX6/ECHS1/IDH1/ACADVL/ACADM/ABHD5/ACOX1/MGLL/AKT2/ETFA/ACADS/ETFDH/ECHDC2/NUDT8/ACAA2/ACER3/ACAT2/ACACB/LPIN1/PNPLA2/HADH/PNPLA3/LIPE/LPL/ADIPOQ"	38	"Cellular lipid catabolic process"	"day3"
"4"	"4"	"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN"	"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN"	"13/741"	"22/17939"	3.24146517895982e-13	2.06612237224275e-11	1.81922311916318e-11	"COX6A1/NDUFA4/MT-CO2/MT-CO1/COX6B1/COX6C/COX7C/COX5B/COX8A/COX7A2/COX5A/COX7B/CYCS"	13	"Mitochondrialelectrntrnsprtcytchrmctoxygn."	"day3"
"4"	"4"	"GOBP_STEROL_METABOLIC_PROCESS"	"GOBP_STEROL_METABOLIC_PROCESS"	"30/741"	"149/17939"	4.14927238199433e-13	2.61957396383242e-11	2.30653788051715e-11	"SC5D/FDFT1/LDLR/PMVK/LSS/CYP51A1/DHCR7/STARD4/ACADVL/DHCR24/CAT/MSMO1/FDPS/HMGCR/ACLY/LPCAT3/SREBF1/EBP/OSBPL1A/HMGCS1/ACAA2/IDI1/MVD/INSIG1/NSDHL/PCSK9/APOE/CEBPA/TM7SF2/LIPE"	30	"Sterol metabolic process"	"day3"
"4"	"4"	"GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT"	"GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT"	"15/741"	"32/17939"	4.44562074864987e-13	2.78019056064151e-11	2.44796097827841e-11	"MRPS16/MRPS26/AURKAIP1/MRPS33/MRPS15/MRPS10/MRPS6/MRPL42/MRPS14/MRPS5/MRPS35/MRPS7/MRPS25/MRPS18C/MRPS17"	15	"Mitochondrial small ribosomal subunit"	"day3"
"4"	"4"	"GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS"	"GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS"	"19/741"	"57/17939"	5.86312565402967e-13	3.61635730001677e-11	3.18420675160864e-11	"ELOVL5/PDHB/PAPSS1/MPC2/ELOVL1/DLD/PDHA1/HSD17B12/ACSL4/ACACA/TECR/ACLY/SLC25A1/ACSL1/ACACB/HACD2/ACSS2/ACSL5/DLAT"	19	"Nucleosidebisphosphatebiosyntheticprocess."	"day3"
"4"	"4"	"GOBP_LIPID_OXIDATION"	"GOBP_LIPID_OXIDATION"	"26/741"	"113/17939"	5.8917874249783e-13	3.61635730001677e-11	3.18420675160864e-11	"ILVBL/HSD17B10/LONP2/ETFB/MTLN/HSD17B4/ECHDC1/SAMD1/HADHA/ECH1/DECR1/HADHB/ECHS1/ACADVL/ACADM/ACOX1/AKT2/ETFA/ACADS/ETFDH/ECHDC2/ACAA2/ACAT2/ACACB/HADH/ADIPOQ"	26	"Lipid oxidation"	"day3"
"4"	"4"	"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"	"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"	"17/741"	"44/17939"	5.97290312599365e-13	3.63251145157908e-11	3.19843050059245e-11	"HSD17B10/BCKDHB/ALDH9A1/ALDH1B1/ALDH3A2/HIBCH/HADHA/HADHB/MCCC2/ECHS1/ACADM/DLD/ACADS/HMGCS1/ACAA2/ACAT2/HADH"	17	"Valine leucine and isoleucine degradation"	"day3"
"4"	"4"	"GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"55/741"	"457/17939"	9.69543495156486e-13	5.84282166308395e-11	5.14461117764853e-11	"NDUFS3/NDUFB2/NDUFA4/NDUFB7/NDUFA9/MT-CO2/MT-CYB/NDUFS1/NDUFB1/NDUFA2/MT-ND1/MT-ND4L/NDUFS5/MT-CO1/NDUFB3/NDUFS7/NDUFA8/NDUFA1/NDUFA12/MT-ND2/NDUFB9/COX6B1/NDUFB6/ATP6V1A/MT-ND4/NDUFS6/MT-ND5/SLC5A3/NDUFS8/COX5B/NDUFA7/NDUFA6/ATP5F1B/COX8A/NDUFB5/UQCR10/CYC1/UQCRH/SLC25A11/MT-ND6/NDUFA3/NDUFV3/COX5A/SLC25A5/SLC36A4/UQCRFS1/NDUFC2/CHP1/COX7B/CYB5A/UCP2/LETM1/SLC7A6/SLC25A1/SLC25A4"	55	"Active transmembrane transporter activity"	"day3"
"4"	"4"	"REACTOME_METABOLISM_OF_STEROIDS"	"REACTOME_METABOLISM_OF_STEROIDS"	"30/741"	"154/17939"	1.02403891613445e-12	6.11563421176149e-11	5.38482293974918e-11	"SC5D/FDFT1/HSD17B4/PMVK/AKR1C2/LSS/CYP51A1/DHCR7/STARD4/RXRA/DHCR24/MSMO1/FDPS/HMGCR/HSD17B12/ACACA/SREBF1/EBP/OSBPL1A/HMGCS1/IDI1/ACAT2/MVD/INSIG1/NSDHL/ACACB/FASN/GPAM/TM7SF2/SCD"	30	"Metabolism of steroids"	"day3"
"4"	"4"	"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE"	"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE"	"15/741"	"34/17939"	1.35001538354999e-12	7.99040355138648e-11	7.03555949415853e-11	"ISCA1/IDH2/MDH2/SUCLA2/FXN/FH/SDHD/IDH3A/TRAP1/SDHB/MRPS36/SUCLG1/DLD/ACO2/CS"	15	"Citric acid cycle tca cycle"	"day3"
"4"	"4"	"GOCC_OUTER_MEMBRANE"	"GOCC_OUTER_MEMBRANE"	"38/741"	"244/17939"	1.54460599212645e-12	9.06123285115596e-11	7.97842592113756e-11	"SMIM26/STARD7/TOMM70/PGRMC1/SIGMAR1/ASS1/IMMT/RMDN3/TOMM5/UBB/VDAC2/SAMM50/HSPA9/MTCH2/LRPPRC/HADHB/ATP5MC3/MGST3/BPHL/DHCR7/COX14/TOMM40/RHOT1/CHCHD3/TMEM53/MIEF1/ACSL4/BOK/CYB5A/ACSL1/ACACB/LPIN1/RETSAT/HK2/AIFM2/ACSL5/GPAM/CLMN"	38	"Outer membrane"	"day3"
"4"	"4"	"WP_LIPID_METABOLISM_PATHWAY"	"WP_LIPID_METABOLISM_PATHWAY"	"14/741"	"29/17939"	1.62665437514072e-12	9.458852502463e-11	8.32853048029112e-11	"PRKAR2A/PRKACA/ABHD5/AKT2/PDHA1/ACACA/ACLY/HILPDA/ACSS2/FASN/PNPLA2/PRKAR2B/PLIN1/LIPE"	14	"Lipid metabolism pathway"	"day3"
"4"	"4"	"GOBP_LIPID_CATABOLIC_PROCESS"	"GOBP_LIPID_CATABOLIC_PROCESS"	"46/741"	"343/17939"	1.69329662146098e-12	9.760750698839e-11	8.5943521885594e-11	"ILVBL/HSD17B10/LONP2/SCARB2/ETFB/LDLR/PLA2G12A/MTLN/HSD17B4/ECHDC1/BSCL2/FMC1/HADHA/ECH1/DECR1/HADHB/PRDX6/ECHS1/IDH1/ACADVL/ACADM/ABHD5/ACOX1/MGLL/AKT2/ETFA/ACADS/ETFDH/ECHDC2/NUDT8/ACAA2/ACER3/ACAT2/ACACB/LPIN1/CIDEC/PLAAT3/APOE/PNPLA2/PDE3B/HADH/PNPLA3/PLIN1/LIPE/LPL/ADIPOQ"	46	"Lipid catabolic process"	"day3"
"4"	"4"	"WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC"	"WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC"	"11/741"	"16/17939"	2.00854219696438e-12	1.14781260548939e-10	1.01065031598616e-10	"FH/MDH1/PC/IDH3A/IDH1/DLD/PDHA1/ACO1/ACLY/CS/DLAT"	11	"Tccyclanddeficncyofpyrvtdhydrgnscmplxpdhc."	"day3"
"4"	"4"	"GOBP_TRIGLYCERIDE_METABOLIC_PROCESS"	"GOBP_TRIGLYCERIDE_METABOLIC_PROCESS"	"24/741"	"102/17939"	2.73849100141397e-12	1.55157750840797e-10	1.36616577623396e-10	"LDLR/CAV1/ABHD5/MGLL/CAT/SREBF1/INSIG1/ACSL1/LPIN1/CIDEC/PCSK9/DGAT1/PLAAT3/NR1H3/APOE/PNPLA2/PNPLA3/DGAT2/GPAT3/GPAM/AGPAT2/LIPE/THRSP/LPL"	24	"Triglyceride metabolic process"	"day3"
"4"	"4"	"GOMF_PROTON_CHANNEL_ACTIVITY"	"GOMF_PROTON_CHANNEL_ACTIVITY"	"13/741"	"25/17939"	3.0202437814903e-12	1.69671152775417e-10	1.49395644677642e-10	"ATP5F1D/ATP5F1C/MT-ATP6/ATP5PO/ATP5F1A/ATP6V1A/ATP5PB/ATP5MG/ATP5MF/MT-ATP8/ATP5ME/ATP5F1B/ATP5PF"	13	"Proton channel activity"	"day3"
"4"	"4"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS"	"27/741"	"131/17939"	3.47449089805297e-12	1.90824632341425e-10	1.68021307704298e-10	"GRHPR/HSD17B10/IDH2/MDH2/IMPDH1/HSD17B4/MDH1/LDHB/ALDH3A2/HADHA/IDH3A/DCXR/HADHB/ADH1B/AKR1C2/IDH1/SPR/ME1/ME2/GPD1L/HMGCR/HSD17B12/RDH5/NSDHL/FASN/HADH/GPD1"	27	"Oxidoreductasactivityactngonchohgrpofdnrs."	"day3"
"4"	"4"	"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C"	"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C"	"10/741"	"13/17939"	3.48314685673742e-12	1.90824632341425e-10	1.68021307704298e-10	"UQCRB/UQCR11/MT-CYB/UQCRQ/UQCR10/UQCRC2/CYC1/UQCRH/UQCRFS1/CYCS"	10	"Mitochondrialelectrntrnsprtubqnltcytchrmc."	"day3"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS"	"KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS"	"10/741"	"13/17939"	3.48314685673742e-12	1.90824632341425e-10	1.68021307704298e-10	"SC5D/FDFT1/LSS/CYP51A1/DHCR7/DHCR24/MSMO1/EBP/NSDHL/TM7SF2"	10	"Medicusreferencecholesterolbiosynthesis."	"day3"
"4"	"4"	"REACTOME_TRANSLATION"	"REACTOME_TRANSLATION"	"40/741"	"275/17939"	3.73036282494698e-12	2.02693239070275e-10	1.78471629545565e-10	"MRPS16/MRPS26/AURKAIP1/MRPS33/MRPS15/EEF1E1/MRPS10/FARSB/MRPL24/MRPL19/MRPS6/MRPL42/EIF3K/MRPS14/MRPL41/MRPL39/MRPL21/EIF4E/MRPL50/MRPS5/RPL22L1/EIF3J/MRPS35/MRPS7/MRPL2/MRPL4/MRPL46/MRPS25/MRPL15/MRPS18C/MRPL47/MRPS17/MRPL34/EIF2B3/YARS2/GFM1/MRPS36/MRPL12/RPLP2/MRPL35"	40	"Translation"	"day3"
"4"	"4"	"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS"	"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS"	"27/741"	"132/17939"	4.20013496988612e-12	2.26363371669716e-10	1.99313208455443e-10	"SC5D/FDFT1/PGP/PMVK/QDPR/LSS/CYP51A1/DHCR7/DHCR24/SPR/MSMO1/FDPS/HMGCR/ACLY/LPCAT3/SREBF1/EBP/HMGCS1/ACAA2/IDI1/ACER3/PCBD1/MVD/INSIG1/NSDHL/APOE/TM7SF2"	27	"Alcohol biosynthetic process"	"day3"
"4"	"4"	"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION"	"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION"	"15/741"	"37/17939"	6.06615051088044e-12	3.24294449488923e-10	2.85541634828795e-10	"MECR/HADHA/DECR1/HADHB/ECHS1/ACADVL/ACADM/NDUFAB1/ACADS/ACAA2/DBI/ACOT2/ACOT1/HADH/ACSF2"	15	"Mitochondrial fatty acid beta oxidation"	"day3"
"4"	"4"	"KEGG_PROPANOATE_METABOLISM"	"KEGG_PROPANOATE_METABOLISM"	"14/741"	"32/17939"	8.8087858632174e-12	4.67147531898145e-10	4.11323937781393e-10	"ALDH9A1/SUCLA2/ALDH1B1/LDHB/ALDH3A2/HIBCH/HADHA/SUCLG1/ECHS1/ACADM/ACACA/ACAT2/ACACB/ACSS2"	14	"Propanoate metabolism"	"day3"
"4"	"4"	"WP_METABOLIC_EPILEPTIC_DISORDERS"	"WP_METABOLIC_EPILEPTIC_DISORDERS"	"22/741"	"90/17939"	9.84533649689253e-12	5.1797409236429e-10	4.56076782583702e-10	"PSAT1/MDH2/ASS1/GAMT/MDH1/LDHB/PC/SUOX/ECHS1/MPC2/SLC25A5/DLD/PDHA1/ACO1/MPC1/SLC25A1/SHMT1/HK2/MOCS1/HADH/CDO1/DLAT"	22	"Metabolic epileptic disorders"	"day3"
"4"	"4"	"GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT"	"GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT"	"23/741"	"99/17939"	1.03589531111173e-11	5.40704725776352e-10	4.76091131381231e-10	"TOMM70/TIMM23/TIMM50/SLC25A39/GRPEL1/HSPA9/TIMM21/PAM16/AIFM1/TST/TOMM40/HSPD1/AFG3L2/MPC2/SLC25A5/CHCHD4/SLC25A51/SLC25A33/MPC1/UCP2/LETM1/SLC25A1/SLC25A4"	23	"Mitochondrial transmembrane transport"	"day3"
"4"	"4"	"GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING"	"GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING"	"20/741"	"74/17939"	1.16807512137126e-11	5.98625087205294e-10	5.27090076069798e-10	"CCT3/CCT2/PFDN6/CCT6A/CCT5/BAG1/HSPH1/HSPA9/PPID/TRAP1/TCP1/CHORDC1/PEX19/HSPA8/DNAJB1/FKBP4/PFDN2/HSPE1/HSPA1A/HSPA1B"	20	"Chaperone mediated protein folding"	"day3"
"4"	"4"	"GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III"	"GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III"	"10/741"	"14/17939"	1.17395174742327e-11	5.98625087205294e-10	5.27090076069798e-10	"UQCRB/UQCR11/MT-CYB/MT-CO1/UQCRQ/UQCR10/UQCRC2/CYC1/UQCRH/UQCRFS1"	10	"Mitochondrialrespiratorychaincomplexiii."	"day3"
"4"	"4"	"GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O"	"GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O"	"10/741"	"14/17939"	1.17395174742327e-11	5.98625087205294e-10	5.27090076069798e-10	"ATP5MC1/MT-ATP6/ATP5PO/ATP5PB/ATP5MG/ATP5MF/MT-ATP8/ATP5ME/ATP5MC3/ATP5PF"	10	"Protontransprtngatpsynthscmplxcplngfctrfo."	"day3"
"4"	"4"	"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS"	"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS"	"47/741"	"376/17939"	1.21827272614908e-11	6.16483198598644e-10	5.42814163639746e-10	"ILVBL/HSD17B10/BCKDHB/LONP2/ETFB/ALDH1B1/MTLN/HSD17B4/ECHDC1/HIBCH/HADHA/MPST/ECH1/DCXR/DECR1/HADHB/MCCC2/QDPR/TST/ECHS1/ACADVL/ACADM/FAH/NQO2/ACOX1/KYAT3/GCSH/AKT2/ETFA/DLD/CSAD/ACADS/ETFDH/ECHDC2/HAGH/NUDT8/ACAA2/ACAT2/ACACB/LPIN1/SHMT1/HK2/APOE/HADH/GPT2/CDO1/ADIPOQ"	47	"Small molecule catabolic process"	"day3"
"4"	"4"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"18/741"	"59/17939"	1.31803085146257e-11	6.6191109957162e-10	5.8281348256459e-10	"PTGES2/MECR/SDHD/HIBCH/DECR1/SDHB/AKR1C2/DHCR7/ACADVL/ACADM/DHCR24/ACOX1/ACADS/TECR/RETSAT/FASN/PECR/TM7SF2"	18	"Oxidoreductasactvtyactngonthchchgrpofdnrs."	"day3"
"4"	"4"	"WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE"	"WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE"	"11/741"	"18/17939"	1.35629325975471e-11	6.7600511420406e-10	5.95223278618115e-10	"IDH2/MDH2/SUCLA2/FH/SDHD/IDH3A/SDHB/SUCLG1/DLD/ACO2/CS"	11	"Tca cycle aka krebs or citric acid cycle"	"day3"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III"	"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III"	"9/741"	"11/17939"	1.70499731152787e-11	8.43464714784944e-10	7.42671649051221e-10	"UQCRB/UQCR11/MT-CYB/UQCRQ/UQCR10/UQCRC2/CYC1/UQCRH/UQCRFS1"	9	"Medicusreferenceelectrontransferincomplexii."	"day3"
"4"	"4"	"GOCC_RIBOSOMAL_SUBUNIT"	"GOCC_RIBOSOMAL_SUBUNIT"	"31/741"	"183/17939"	1.97092318799397e-11	9.67796282460152e-10	8.52145737031313e-10	"MRPS16/MRPS26/AURKAIP1/MRPS33/MRPS15/MRPS10/MRPL24/MRPL19/MRPS6/MRPL42/MRPS14/MRPL41/MRPL39/MRPL21/MRPL50/LARP4/MRPS5/MRPS35/MRPS7/MRPL2/MRPL4/MRPL46/MRPS25/MRPL15/MRPS18C/MRPL47/MRPS17/MRPL34/MRPL12/RPLP2/MRPL35"	31	"Ribosomal subunit"	"day3"
"4"	"4"	"REACTOME_COMPLEX_III_ASSEMBLY"	"REACTOME_COMPLEX_III_ASSEMBLY"	"12/741"	"23/17939"	2.01072447797364e-11	9.80080335624065e-10	8.62961859935282e-10	"UQCRB/UQCR11/MT-CYB/FXN/UQCRQ/HSPA9/UQCR10/UQCRC2/CYC1/UQCRH/UQCRFS1/LETM1"	12	"Complex iii assembly"	"day3"
"4"	"4"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"20/741"	"77/17939"	2.59797763911017e-11	1.25707983720155e-09	1.10686023886791e-09	"COX6A1/UQCRB/UQCR11/MT-CO2/MT-CYB/MT-CO1/COX6B1/COX6C/UQCRQ/COX7C/COX5B/COX8A/UQCR10/UQCRC2/COX7A2/CYC1/UQCRH/COX5A/UQCRFS1/COX7B"	20	"Cardiac muscle contraction"	"day3"
"4"	"4"	"WP_AMINO_ACID_METABOLISM"	"WP_AMINO_ACID_METABOLISM"	"21/741"	"86/17939"	2.97921338453793e-11	1.43110184971753e-09	1.26008682053873e-09	"ODC1/FARSB/MDH2/ASS1/FH/MDH1/PC/HIBCH/MPST/SUCLG1/IDH1/ACADM/FAH/DLD/PDHA1/ACO2/ACLY/CS/AOC3/HADH/GPT2"	21	"Amino acid metabolism"	"day3"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"11/741"	"19/17939"	3.10115327232857e-11	1.47896007498317e-09	1.30222604279151e-09	"COX6A1/MT-CO2/MT-CO1/COX6B1/COX6C/COX7C/COX5B/COX8A/COX7A2/COX5A/COX7B"	11	"Medicusreferencelectrontransferincomplxiv."	"day3"
"4"	"4"	"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS"	"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS"	"42/741"	"320/17939"	3.2389160310106e-11	1.53362674068352e-09	1.35036010465818e-09	"ILVBL/HSD17B10/PTGES2/PSAT1/UROS/MECR/SUCLA2/ASS1/GPX4/GAMT/FADS1/ELOVL5/MID1IP1/MGST3/DSEL/STARD4/ACADVL/MGLL/ELOVL1/NDUFAB1/CSAD/HSD17B12/ACACA/TECR/ACLY/OSBPL1A/PCBD1/INSIG1/ACACB/HACD2/SHMT1/APIP/MTHFD1/ACSS2/NR1H3/FASN/FABP5/PECR/CDO1/MLXIPL/SCD/LPL"	42	"Organic acid biosynthetic process"	"day3"
"4"	"4"	"REACTOME_COMPLEX_IV_ASSEMBLY"	"REACTOME_COMPLEX_IV_ASSEMBLY"	"16/741"	"48/17939"	4.0073931907036e-11	1.88404322419675e-09	1.65890222041444e-09	"COX6A1/NDUFA4/MT-CO2/COA3/MT-CO1/COX6B1/COX6C/COX7C/TIMM21/COX5B/COX8A/COX7A2/COX14/COX5A/COX17/COX7B"	16	"Complex iv assembly"	"day3"
"4"	"4"	"GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX"	"GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX"	"16/741"	"49/17939"	5.72451598492498e-11	2.67238144113153e-09	2.35303492486353e-09	"ATP5MC1/ATP5F1D/ATP5F1C/MT-ATP6/ATP5PO/ATP5F1A/ATP6V1A/ATP5PB/ATP5MG/ATP5MF/MT-ATP8/ATP5ME/ATP5F1B/ATP5MC3/PPIF/ATP5PF"	16	"Protontransportingtwosectoratpasecomplex."	"day3"
"4"	"4"	"GOBP_AMIDE_METABOLIC_PROCESS"	"GOBP_AMIDE_METABOLIC_PROCESS"	"50/741"	"435/17939"	5.81938099070287e-11	2.69766969142443e-09	2.37530125825892e-09	"GLO1/SCARB2/SUCLA2/ASS1/HSD17B4/PMVK/ELOVL5/MME/PDHB/RTN4/CERT1/SUCLG1/ST6GALNAC4/IDH1/ORMDL3/MPC2/ELOVL1/DLD/GCLC/PDHA1/PEMT/HSD17B12/GLRX2/ACSL4/ACACA/TECR/ACLY/HAGH/RTN3/NUDT8/HMGCS1/ACER3/SLC25A1/MVD/ACSL1/ACACB/HACD2/SHMT1/DGAT1/ACOT2/ACSS2/PLAAT3/APOE/ACOT1/CEBPA/ACSL5/DGAT2/DLAT/GPAM/ACSF2"	50	"Amide metabolic process"	"day3"
"4"	"4"	"GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS"	"GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS"	"35/741"	"238/17939"	6.18918517403792e-11	2.84917420268732e-09	2.50870115424271e-09	"HSD17B10/PSAT1/SC5D/FDFT1/PLTP/PGP/PMVK/DDT/ZEB2/PDXK/QDPR/LSS/CYP51A1/DHCR7/STARD4/DHCR24/SPR/MSMO1/FDPS/HMGCR/ACLY/LPCAT3/SREBF1/EBP/OSBPL1A/HMGCS1/ACAA2/IDI1/ACER3/PCBD1/MVD/INSIG1/NSDHL/APOE/TM7SF2"	35	"Organichydroxycompoundbiosyntheticprocess."	"day3"
"4"	"4"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ELECTRON_TRANSFER_IN_COMPLEX_III"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ELECTRON_TRANSFER_IN_COMPLEX_III"	"9/741"	"12/17939"	6.56957150321137e-11	3.00342686170953e-09	2.64452079748145e-09	"UQCRB/UQCR11/MT-CYB/UQCRQ/UQCR10/UQCRC2/CYC1/UQCRH/UQCRFS1"	9	"Mdcsvrntmttncsdabrrnthtttelctrntrnsfrinci."	"day3"
"4"	"4"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"11/741"	"20/17939"	6.63468953663131e-11	3.01242170810473e-09	2.65244077005196e-09	"COX6A1/MT-CO2/MT-CO1/COX6B1/COX6C/COX7C/COX5B/COX8A/COX7A2/COX5A/COX7B"	11	"Mdcsvrntmttncsdabrrntabttelctrntrnsfrincmplxiv."	"day3"
"4"	"4"	"GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE"	"GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE"	"13/741"	"31/17939"	9.51653752165196e-11	4.29150525381162e-09	3.77867529950305e-09	"CCT3/CCT2/CCT6A/CCT5/HSPH1/HSPA9/TRAP1/TCP1/HSPA8/HSPD1/HSP90AA1/HSPA1A/HSPA1B"	13	"Atp dependent protein folding chaperone"	"day3"
"4"	"4"	"WP_ADIPOGENESIS"	"WP_ADIPOGENESIS"	"25/741"	"130/17939"	1.07180382411601e-10	4.80066726355744e-09	4.22699303323134e-09	"CELF1/RARA/CFD/KLF15/BSCL2/EPAS1/FOXO1/DDIT3/RXRA/WWTR1/PPARG/SREBF1/STAT5A/LPIN1/NR1H3/CEBPA/PNPLA3/PLIN1/AGPAT2/SCD/LIPE/CNTFR/LPL/ADIPOQ/AGT"	25	"Adipogenesis"	"day3"
"4"	"4"	"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV"	"11/741"	"21/17939"	1.34138574418827e-10	5.96781617330473e-09	5.25466898730057e-09	"COX6A1/MT-CO2/MT-CO1/COX6B1/COX6C/COX7C/COX5B/COX8A/COX7A2/COX5A/COX7B"	11	"Medicusenvfctrarsnctelctrntrnsfrincmplxiv."	"day3"
