"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
0	2.95269141035006	0.286	0.039	0	"0"	"CDH20"
0	1.80780285214533	0.397	0.151	0	"0"	"CARMIL1"
0	0.946091112226246	0.882	0.639	0	"0"	"ZNF503"
0	2.0270244445828	0.809	0.567	0	"0"	"TMX4"
0	2.66884526758427	0.326	0.086	0	"0"	"RGCC"
0	1.09334649655475	0.969	0.73	0	"0"	"NFIL3"
0	1.1654901294702	0.908	0.67	0	"0"	"EMP1"
0	1.06444364224741	0.764	0.526	0	"0"	"AKAP13"
0	1.64524409234295	0.395	0.158	0	"0"	"UQCRHL"
0	2.07569332469567	0.367	0.132	0	"0"	"AL139393.3"
0	1.48805307591938	0.815	0.58	0	"0"	"C1QTNF1"
0	1.70380018002067	0.992	0.758	0	"0"	"SNAI2"
0	1.51914598152227	0.88	0.649	0	"0"	"NUDT16"
0	1.81709038337551	0.335	0.107	0	"0"	"RNF144A"
0	1.33592988570219	0.974	0.752	0	"0"	"SLC44A1"
0	1.34171393402897	0.755	0.533	0	"0"	"TMEM87A"
0	1.70105714104675	0.327	0.106	0	"0"	"MT1G"
0	1.95461642461965	0.312	0.092	0	"0"	"PIK3R3"
0	1.99175194600927	0.3	0.08	0	"0"	"EVA1C"
0	0.807004935632482	0.881	0.662	0	"0"	"IP6K2"
0	1.10210110318641	0.985	0.766	0	"0"	"PIK3R1"
0	0.957245707101331	0.841	0.622	0	"0"	"ZCCHC24"
0	0.708257004216677	0.935	0.72	0	"0"	"LAMA2"
0	0.826556591987072	0.873	0.667	0	"0"	"MBD4"
0	1.15750517494904	0.878	0.679	0	"0"	"TCEAL3"
0	0.705490163168388	0.892	0.694	0	"0"	"B3GAT3"
0	1.40718520203529	0.96	0.772	0	"0"	"PDLIM1"
0	0.780999452443728	0.926	0.748	0	"0"	"JDP2"
0	1.04069133383759	0.962	0.784	0	"0"	"RAB31"
0	0.799761760894734	0.967	0.789	0	"0"	"TGFB1"
0	0.64734574825223	0.926	0.75	0	"0"	"HMGN3"
