Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
s1.up	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	29/2236	96/13084	0.00104909682812646	0.0211280607635896	0.0183355306539845	ARHGAP6/LAMA3/LIMCH1/CTTN/NRP1/SFRP1/VEGFA/FN1/TEK/AJUBA/LAMC1/THSD1/TLN1/THBS1/PRICKLE1/CDH11/PHLDB2/PTPRJ/DST/THY1/MMP14/ITGA5/ITGA2/GREM1/SMAD3/PEAK1/PLEC/ACTG1/FMN1	29
s6.up	GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	26/1587	109/13084	0.000480452718516947	0.0215929780993121	0.0203626775437931	EYA2/CHCHD3/MICU1/PPIF/MTCH2/MTX2/HIP1R/TIMM10B/PEX5/AFG3L2/SLC25A4/PINK1/MAIP1/COX18/VDAC2/GHITM/MOAP1/ACAA2/LETM1/BCL2/BNIP3/BOK/TMEM11/APOO/FZD9/CHCHD10	26
s1.up	GOBP_CALCIUM_MEDIATED_SIGNALING	GOBP_CALCIUM_MEDIATED_SIGNALING	41/2236	150/13084	0.00107682624168228	0.0216478544629104	0.018786622375761	HOMER3/MCOLN3/P2RX5/LAT2/REM1/ITPR3/NFATC4/GRIN2D/BST1/PDGFRB/FHL2/PKD2/FKBP1B/GRIA3/TRPM4/PDGFRA/PLCE1/MCTP2/ATP1B1/ACKR3/ACKR2/CAMK2D/PTPRJ/CACNA1C/MCOLN2/GRIA1/CLIC2/RCAN1/EIF2AK3/MYOZ2/SPHK1/SLC8A1/GRIN2A/PRKD1/RASA3/TPCN1/LRRK2/RYR1/TRPV1/LAT/P2RY11	41
s1.up	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	47/2236	178/13084	0.00109562050637643	0.0219864912293833	0.0190805009707587	CASP10/CD74/P2RX5/MYH9/ACIN1/SFRP1/CCN4/TGFB1/ITGB8/FBXW7/TCIRG1/VEGFA/FOXP1/IL1RL1/ID2/GPR68/BATF3/INHA/LIF/LRRC17/PIAS3/TLR4/MYC/IL33/IRF4/DIAPH3/EPHA2/TMEM178A/PRKCA/LRRK1/CD109/RUNX1/TGFBR2/IFI16/PF4/SLC9B2/IL15/F2RL1/TNFRSF11B/FBN1/ROR2/FOS/JUNB/GATA2/ZFP36L1/EVI2B/L3MBTL3	47
s1.up	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	39/2236	141/13084	0.0011034667696283	0.0221046149695702	0.0191830121043357	HECW1/SNAI2/IFT80/JADE1/NFATC4/STK4/SFRP1/GRB10/SFRP4/DKK1/GLI1/TBX18/NPHP3/WNT5A/FOXO3/EGR1/BICC1/GSC/ANKRD6/PRICKLE1/LMBR1L/IGFBP4/RBMS3/TPBG/DAB2/FZD1/FZD6/CTHRC1/DACT1/GREM1/IGFBP6/AXIN2/CDH2/RNF213/HIC1/APCDD1L/ALPK2/MIR199A1/TRABD2B	39
s6.up	GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION	83/1587	481/13084	0.000508327256556628	0.0227459799036496	0.0214499849008956	POLDIP2/GGCT/COX10/AIFM2/EYA2/PRKACA/UBE2A/EIF2AK1/MIEF1/UQCC1/NDUFAF5/PSMD10/ATG4A/CAV2/CHCHD3/COA1/MICU1/PPIF/MTCH2/FOXRED1/AMBRA1/HMGCL/MTFR1L/OPTN/ATPAF1/IFI6/MTX2/NDUFA10/HIP1R/TIMM10B/SCO1/USP30/TACO1/NDUFB5/DMAC1/COX17/RAP1GDS1/PEX5/AFG3L2/NIPSNAP2/SURF1/NUBPL/SLC25A4/ATG10/PID1/RETREG1/CXADR/SUPV3L1/AIFM1/PINK1/NDUFS2/MAIP1/FZD5/CHCHD4/COX18/GPER1/VDAC2/PRDX3/GHITM/STOX1/MOAP1/ACAA2/LETM1/UQCRFS1/CHCHD7/NPTX1/SLC25A33/BCL2/UCP2/BNIP3/BOK/ACAD9/TMEM11/HIGD1A/ATG9B/COA3/APOO/PRKN/FZD9/ATAD3C/CEBPA/CHCHD10/RCC1L	83
s4.up	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	5/327	21/13084	0.000138394730109865	0.0229302768450783	0.020686370184843	CXCL12/CXCL5/CXCL1/CCR1/CCL13	5
s1.up	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	30/2236	101/13084	0.00117360997656076	0.0234265014436323	0.0203301826959701	PRKCZ/LIMS2/CCDC80/NRP1/STK4/FOXF1/SFRP1/VTN/VEGFA/FN1/NID1/TEK/RIN2/CCN1/COL8A1/DOCK5/PTPRJ/DAB2/THY1/ABI3BP/ITGA5/DISC1/FBLN2/SMAD3/EFEMP2/NDNF/MYADM/FLNA/VIT/FMN1	30
s1.up	GOBP_PALLIUM_DEVELOPMENT	GOBP_PALLIUM_DEVELOPMENT	40/2236	146/13084	0.00117199950948347	0.0234265014436323	0.0203301826959701	SYNE2/ASPM/NDE1/LAMB1/EFHC1/HIF1A/KCNA1/MDGA1/DLX2/SLC2A1/PROX1/PLXNA3/SLC38A2/SCN2A/ANXA3/IGF1R/DLX1/SLIT2/EGFR/TACC1/FEZ1/KIRREL3/GRIA1/IGF2BP1/DISC1/SUN1/NDEL1/BMERB1/SEMA6B/MFSD2A/COL3A1/CEP120/CDH2/DAB1/BBS1/RELN/FAT4/FLNA/ADGRG1/SRGAP2	40
s1.up	REACTOME_TRP_CHANNELS	REACTOME_TRP_CHANNELS	10/2236	21/13084	0.00117768889197915	0.0234663874977754	0.0203647969455499	MCOLN3/TRPM3/TRPV4/RIPK3/TRPM4/TRPC1/MCOLN2/MLKL/TRPV2/TRPV1	10
s4.up	GOBP_LACRIMAL_GLAND_DEVELOPMENT	GOBP_LACRIMAL_GLAND_DEVELOPMENT	3/327	5/13084	0.000149021666877527	0.0239428144783226	0.0215998231033965	FGFR2/FGF10/SOX9	3
s1.up	GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	15/2236	39/13084	0.00121215938593772	0.0240681928778268	0.0208870607310024	SYNE2/LAMB1/EFHC1/MDGA1/SLIT2/EGFR/DISC1/SUN1/NDEL1/BMERB1/COL3A1/DAB1/RELN/ADGRG1/SRGAP2	15
s1.up	GOBP_MESENCHYMAL_CELL_PROLIFERATION	GOBP_MESENCHYMAL_CELL_PROLIFERATION	15/2236	39/13084	0.00121215938593772	0.0240681928778268	0.0208870607310024	FGFR1/FOXF1/WNT2/WNT5A/PRRX1/SYNE1/MYC/FGF7/OSR1/ZEB1/TGFBR2/HAND2/SHOX2/SIX2/DCHS2	15
s1.up	WP_MESODERMAL_COMMITMENT_PATHWAY	WP_MESODERMAL_COMMITMENT_PATHWAY	34/2236	119/13084	0.00121916821505137	0.0241648139355875	0.0209709112266166	RARB/FGFR1/BCORL1/ZFHX4/AMH/DKK1/ASCC3/ACVR1/NFE2L2/ACVR2A/BHLHE40/ADAM19/KLF4/WDFY2/GATA6/ATP8B2/SLC2A12/RGS10/HMGA2/EXT2/SCHIP1/ELK4/ZNF281/PITX2/SMAD3/PBX3/AXIN2/RARG/CTBP2/FOXC2/EXT1/TCF4/DLL1/POU5F1	34
s1.up	GOBP_MESODERMAL_CELL_DIFFERENTIATION	GOBP_MESODERMAL_CELL_DIFFERENTIATION	12/2236	28/13084	0.00122882503702931	0.0241861933117218	0.0209894648558805	EYA2/FGFR1/ITGA8/FOXF1/DKK1/KLF4/HMGA2/GJA1/ITGA2/TAF10/SIX2/FOXC2	12
s1.up	GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	12/2236	28/13084	0.00122882503702931	0.0241861933117218	0.0209894648558805	NRP1/PDGFRB/TCF21/PKD2/TEK/EGR1/PDGFRA/OSR1/SERPINB7/PDGFD/CD34/FOXC2	12
s1.up	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	12/2236	28/13084	0.00122882503702931	0.0241861933117218	0.0209894648558805	PTGS2/HIF1A/TGFB1/IL6/SULF1/CYP1B1/EIF2AK3/HPSE/CCBE1/C5AR1/ADGRG1/MIR199A1	12
s1.up	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	12/2236	28/13084	0.00122882503702931	0.0241861933117218	0.0209894648558805	HTR2A/GRIN2D/CHRNE/GRIA3/GRIA1/GRIK2/GABRB3/GRIN2A/GABRA5/HRH1/GABBR1/P2RY11	12
s1.up	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	22/2236	67/13084	0.00123529566452355	0.0242711925165446	0.021063229577737	JADE1/SUSD2/ACVR1/PKD2/CDK2/BTN2A2/GPNMB/KLF4/PML/PLK2/ATM/DACT1/WEE1/SLFN11/PLK3/CRLF3/CACNB4/CHEK2/MUC1/ZNF655/GJC2/PRKDC	22
s2.up	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	14/1954	34/13084	0.00019028134478689	0.0243940684016792	0.0239412812759727	HADHA/DECR1/ACOT13/PCCB/ACADL/ACADM/ACOT2/MCEE/HADHB/MMAA/DBI/ACAA2/PCCA/ACOT1	14
s4.up	GOBP_REGENERATION	GOBP_REGENERATION	13/327	157/13084	0.000156884724688189	0.0244647885381406	0.0220707179251744	MCUB/FGF10/ANGPT2/CXCL12/OMG/CCN3/ACE/KREMEN1/DHFRP1/APOD/SULF2/DHFR/NEFL	13
s6.up	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	35/1587	164/13084	0.000554904201597018	0.0247221884946289	0.0233135952890646	CD9/ELOVL5/CDH1/ALDH3A2/FDFT1/BLVRB/TSPAN13/BAG1/PPIF/CHPT1/TPD52L1/SLC29A1/TST/SLC2A8/TRIM29/TOB1/IMPA2/CXCL14/PTGES/HSPB8/AMFR/NPY1R/GPER1/DYNLT3/HPRT1/RET/ACOX2/CLIC3/BCL2/DHCR7/PDZK1/PLAAT3/IDH2/SERPINA1/SLC22A5	35
s1.up	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	16/2236	43/13084	0.00127520832050982	0.0249684018033156	0.0216682875805927	PLXNA2/NRP1/MET/PLXNA1/NRP2/PLXNA3/PLXNC1/SEMA7A/ERBB2/SEMA6C/PLXNB1/HAND2/SEMA6B/SEMA4C/SEMA3E/FLNA	16
s1.up	GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	21/2236	63/13084	0.00127380949346845	0.0249684018033156	0.0216682875805927	FGFR1/CXCL12/DKK1/DLX2/PROX1/SOCS2/GDF5/RNF112/HOXD3/MAP1B/NGF/FGF2/DLX1/ZEB1/BEND6/BMP6/NBL1/DAB1/GATA2/TCF4/ETV5	21
s3.up	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	12/350	134/13084	0.000250930094494208	0.0249866831381944	0.023087359452393	MARCO/CD74/ICAM1/PDGFRB/CHI3L1/GPNMB/F2RL1/NOD2/SERPINF2/P2RY6/PLA2G2A/HLA-DRB1	12
s1.up	GOBP_GLUTATHIONE_TRANSPORT	GOBP_GLUTATHIONE_TRANSPORT	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	ABCC1/ABCC5/ABCC4/SLC7A11/GJA1/SLC13A3	6
s1.up	GOBP_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORT	GOBP_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORT	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	ABCC1/ABCC5/ABCC4/SLC7A11/GJA1/SLC13A3	6
s1.up	GOMF_ATPASE_COUPLED_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ATPASE_COUPLED_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	ABCC2/ABCC9/ABCC1/ABCC3/ABCC5/ABCC4	6
s1.up	GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	SLC39A14/SLC11A2/SLC40A1/SLC25A37/MCOLN2/SLC25A28	6
s1.up	GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	COL1A1/PDGFRB/COL5A1/PDGFRA/COL1A2/COL3A1	6
s1.up	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	6/2236	9/13084	0.00129769657840023	0.0251467732151165	0.0218230833531657	FLT3LG/ID2/BATF3/RUNX2/IRF4/TCF4	6
s1.up	GOBP_GLOMERULUS_DEVELOPMENT	GOBP_GLOMERULUS_DEVELOPMENT	20/2236	59/13084	0.00130366932113817	0.0251759976092402	0.0218484451116487	PDGFRB/NID1/TCF21/TEK/EGR1/PODXL/PDGFRA/SULF1/PLCE1/ENPEP/OSR1/KIRREL3/MYO1E/SERPINB7/PDGFD/ASXL1/LAMB2/CD34/FOXC2/EXT1	20
s1.up	GOBP_MESODERM_MORPHOGENESIS	GOBP_MESODERM_MORPHOGENESIS	20/2236	59/13084	0.00130366932113817	0.0251759976092402	0.0218484451116487	EYA2/FGFR1/ITGA8/FOXF1/DKK1/WNT5A/ACVR1/KLF4/EPHA2/TBX19/HMGA2/EXT2/GJA1/ITGA2/TAF10/SMAD3/SIX2/FOXC2/POFUT2/TXNRD1	20
s1.up	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	45/2236	170/13084	0.00130713785618089	0.025199830328219	0.0218691278214484	JADE1/NDC80/BIRC5/RBBP8/CDK5RAP3/FBXO5/ACVR1/CENPF/PKD2/DUSP1/CDK2/BTN2A2/CDCA8/USP44/GPNMB/KLF4/CDK5RAP2/IER3/PML/TICRR/NUF2/PLK2/ATM/CHEK1/SPC25/ZFP36L2/BUB1B/DONSON/BRSK1/MRNIP/DACT1/WEE1/PLK1/SLFN11/NABP1/PLK3/CRLF3/AURKB/CACNB4/CHEK2/MUC1/ZFP36L1/ZNF655/GJC2/PRKDC	45
s6.up	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	79/1587	455/13084	0.000568762688056792	0.0252299188940171	0.0237923967936266	MDH1/AKR7A2/GYG2/DGAT2/CS/ST3GAL6/CHI3L2/GSTO2/ME1/PYGM/PRKACA/PGM1/C1QTNF3/AKR1B1/OAS1/SLC25A1/PCK2/HAS3/MLYCD/SLC25A11/ALDOC/ALDH2/HYAL1/POMC/ACADM/B4GALT6/PCK1/MPDU1/RGN/PDHA1/SELENOS/LANCL2/PPP1R3D/KL/CHIA/PPP1R1A/B4GALNT1/SLC2A8/ALDH1B1/LHCGR/RBP4/IDH1/EGF/SIK1/SLC2A5/PDK1/UCHL1/PFKFB1/ADIPOR1/GNE/B3GALT2/NPY1R/PGAM2/GPER1/MYORG/MOGAT2/IDH3A/GPD1/GPT/GLYCTK/PDHB/PFKFB3/PRKCE/BPGM/COQ2/UCP2/NUPR1/TALDO1/ADIPOQ/DHTKD1/SLC2A4/IDH2/SLC25A10/PGP/PRKN/HYAL3/GK/NEU1/TSTD1	79
s1.up	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	17/2236	47/13084	0.00131176527760828	0.0252458853257102	0.0219090956551136	ANK1/PRKCZ/FSCN1/DLG3/LAMA1/FOXF1/IFT20/PTK7/ERBIN/WNT5A/PARD3B/DLG4/PATJ/DLG5/MTCL1/CLIC4/SYNE4	17
s1.up	GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	19/2236	55/13084	0.00132215136730964	0.0253592229940785	0.0220074532997585	DLG3/LAMA1/FOXF1/RPGRIP1L/SFRP1/IFT20/PTK7/WNT5A/FOXF2/NPHP1/DLG5/ZDHHC7/FZD1/BRSK1/FZD6/CTHRC1/FZD2/SYNE4/ACTG1	19
s1.up	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_STAGE_3_OF_3	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_STAGE_3_OF_3	19/2236	55/13084	0.00132215136730964	0.0253592229940785	0.0220074532997585	GLI2/SFRP1/DKK1/NFKB1/WNT5A/IGFBP5/CCN2/FOSB/EGFR/ADAM17/BMP6/FZD1/FOS/KRT19/KRT15/CD34/GAS1/TCF4/ELANE	19
s1.up	WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION	WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION	25/2236	80/13084	0.0013309536919141	0.025484712627177	0.0221163567642165	CLDN11/SNAI2/TNC/HOMER3/NGFR/MAP2/DLG3/SLC1A2/GLS/DLG4/NES/KLF4/GATA6/NR4A2/NLGN1/CDH2/KRT15/CD34/RIMS2/SLC6A9/MBP/DLL1/POU5F1/GABBR1/TUBB3	25
s1.up	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	9/2236	18/13084	0.00135053119295808	0.0256419036939078	0.0222527716323308	NRP1/CXCL12/VEGFA/WNT5A/NRP2/PLXNA3/SLIT2/ALCAM/SLIT3	9
s1.up	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	9/2236	18/13084	0.00135053119295808	0.0256419036939078	0.0222527716323308	DKK1/MDGA1/CLSTN3/FZD1/LRFN5/NLGN2/SLITRK4/IL1RAP/NTNG2	9
s1.up	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	9/2236	18/13084	0.00135053119295808	0.0256419036939078	0.0222527716323308	NRP1/HIF1A/LAMA1/TGFB1/PDGFRB/RHOJ/PDGFRA/CYP1B1/CLIC4	9
s1.up	GOMF_INTRACELLULARLY_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	GOMF_INTRACELLULARLY_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	9/2236	18/13084	0.00135053119295808	0.0256419036939078	0.0222527716323308	MCOLN3/ITPR3/PKD2/FKBP1B/MCOLN2/RASA3/TPCN1/RYR1/TRPV1	9
s1.up	WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	9/2236	18/13084	0.00135053119295808	0.0256419036939078	0.0222527716323308	SNAI2/TNC/CDH6/FN1/AKT3/RUNX2/ID1/SMAD3/CDH2	9
s2.up	GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	88/1954	410/13084	0.000204117931874248	0.0258636407399266	0.0253835763505797	NIPAL3/SLC25A13/ATP2C1/ATP1A2/NDUFS1/ABCC9/SLC4A4/TMEM38B/ATP6V1D/UCP1/ATP5F1B/SLC29A1/NNT/ATP6V1A/ATP5PB/NDUFB3/SLC17A5/KCNJ8/ATP5F1E/MRS2/NDUFA1/COX6B1/NDUFA5/ATP6V1E1/COX7B/ATP1A4/SLC41A1/TRPC4/SLC39A11/SLC41A2/NDUFB5/TRPC6/ITGAV/TRPC3/SLC46A3/CACNG8/SLC18B1/NDUFB9/SURF1/CACNA2D4/NDUFC2/ATP5F1A/KCNK13/ATP5PF/NDUFV3/NDUFS4/GRIK2/ATP5F1C/GHITM/CATSPER2/ATP5PD/NDUFS5/UQCRFS1/KCNAB1/SCN9A/CHRNA5/NIPA1/KCNMB3/UQCRH/KCNE3/ANO6/COX5A/KCNE1/SLC25A18/NDUFB1/NDUFA12/SLC24A3/SLC38A3/NDUFA4/CACNA1H/SLC9A6/MT-ND6/MT-CO2/MT-CYB/SLC5A3/MT-ND2/MT-ND5/MT-CO1/MT-ND3/MT-ND4/MT-CO3/MT-ND4L/NDUFS3/MT-ATP8/ATP5PO/ATP6V1E2/NOX5/GRIN2B	88
s6.up	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	16/1587	55/13084	0.000589860293854714	0.0260530104790054	0.0245685911868706	NFYC/IDI1/FDFT1/SCD/SQLE/SC5D/HMGCS1/HMGCR/GPAM/TM7SF2/SAR1B/FDPS/PMVK/MVD/DHCR7/INSIG1	16
s6.up	GOBP_SEQUESTERING_OF_TRIGLYCERIDE	GOBP_SEQUESTERING_OF_TRIGLYCERIDE	7/1587	14/13084	0.000602114254327749	0.0262044223484056	0.0247113760801224	ABHD5/IL1B/OSBPL11/PLIN2/LPL/CIDEA/FITM2	7
s6.up	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	7/1587	14/13084	0.000602114254327749	0.0262044223484056	0.0247113760801224	DLD/GSTZ1/PDHX/PDHA1/PDK1/PDHB/PDP2	7
s6.up	WP_OMEGA9_FATTY_ACID_SYNTHESIS	WP_OMEGA9_FATTY_ACID_SYNTHESIS	7/1587	14/13084	0.000602114254327749	0.0262044223484056	0.0247113760801224	ELOVL5/ELOVL1/SCD/ACOT2/ELOVL3/FADS1/ACSL1	7
s6.up	GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS	21/1587	82/13084	0.000603517485529786	0.0262044223484056	0.0247113760801224	GDE1/CHDH/MAOB/GCDH/ALDH2/PDE1B/SAT1/AOC2/DMGDH/KL/CYP1A1/SLC22A3/HAND2/RNF180/SLC29A4/ALDH7A1/HPRT1/GPR37/PRKN/SULT1A2/INMT	21
s1.up	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	13/2236	32/13084	0.00141134585796296	0.0266619071794075	0.023137959600352	CXCL12/BST1/ITGA4/IL1R1/XG/RIPK3/LYVE1/THY1/JAM3/PDGFD/GCNT1/ELANE/AGER	13
s1.up	WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION	WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION	13/2236	32/13084	0.00141134585796296	0.0266619071794075	0.023137959600352	SLC2A3/PRKCZ/MMP2/SLC2A1/MMP24/MMP3/PRKCA/MMP16/MMP14/BDNF/TRPV1/SCN8A/AGER	13
s1.up	WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY	WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY	13/2236	32/13084	0.00141134585796296	0.0266619071794075	0.023137959600352	HGF/FLT3LG/IL11/TGFB1/WNT2/DKK1/VEGFA/WNT5A/GDF5/WNT2B/NT5E/IL6/FGF2	13
s4.up	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	11/327	118/13084	0.000177624267033703	0.026907538966077	0.0242744261474029	HTR2A/CXCL12/CDH23/PAX3/MYO7A/ESPNL/MARVELD2/SLC17A8/KCNE1/TBX1/KCNQ3	11
s1.up	GOBP_AXON_EXTENSION	GOBP_AXON_EXTENSION	27/2236	89/13084	0.00143231185724542	0.0270127309799563	0.0234424144493363	RUFY3/MAP2/CTTN/NRP1/LIMK1/CXCL12/VEGFA/WNT5A/FN1/NRP2/PLXNA3/MAP1B/DCLK1/SEMA7A/SLIT2/AUTS2/DISC1/TRIM46/ISLR2/ALCAM/LAMB2/RAPH1/CDH4/SLIT3/TRPV2/NLGN3/L1CAM	27
s6.up	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	9/1587	22/13084	0.000628850815675035	0.0271891742962957	0.0256400199329195	TGFB3/CDKN1A/BMP4/CNN1/TPM1/GNA12/GPER1/ADIPOQ/TAFA5	9
s3.up	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	4/350	13/13084	0.000297186377318695	0.0276672231985094	0.0255641424474289	CD74/NOD2/HLA-DOA/HLA-DOB	4
s3.up	GOBP_T_CELL_EXTRAVASATION	GOBP_T_CELL_EXTRAVASATION	4/350	13/13084	0.000297186377318695	0.0276672231985094	0.0255641424474289	ICAM1/CCL2/XG/RIPK3	4
s3.up	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	4/350	13/13084	0.000297186377318695	0.0276672231985094	0.0255641424474289	CACNA1G/CACNA1A/CACNA1C/CACNB2	4
s3.up	GOCC_LUMENAL_SIDE_OF_MEMBRANE	GOCC_LUMENAL_SIDE_OF_MEMBRANE	6/350	35/13084	0.00029557841407086	0.0276672231985094	0.0255641424474289	CD74/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1	6
s3.up	KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	7/350	49/13084	0.00030139613356674	0.0276672231985094	0.0255641424474289	HLA-DRB1/HLA-DRB5/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DOB	7
