Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
P:r1@GNRH2	1.0	-2.2410339425406653	2.4476957547449727	green	2.4476957547449727
D:r1@ADDG15042282903.R	1.0	-2.5746467795911423	-2.3675271874765182	green	2.3675271874765182
D:r1@ADDG08128556797.R	1.0	-2.793833286601332	2.321928094887362	green	2.321928094887362
D:r1@ADDG21026947885.R	1.0	-2.7434112055879276	2.1429062146037148	green	2.1429062146037148
D:r1@ADDG17059899204.F	1.0	-1.3707867238525941	-2.1116750698808158	green	2.1116750698808158
D:r1@ADDG01055053377.F	1.0	-1.3707867238525941	-2.0600214361830647	green	2.0600214361830647
D:r1@ADDG10097665275.F	1.0	-1.3707867238525941	-2.0600214361830647	green	2.0600214361830647
D:r1@ADDG03012534785.F	1.0	-1.3707867238525941	-2.0600214361830647	green	2.0600214361830647
D:r1@ADDG03029655943.F	1.0	-1.3707867238525941	-2.0600214361830647	green	2.0600214361830647
P:r2@ADDG09092141937.B	1.0	-2.3772218490378387	-2.0569178229179297	green	2.0569178229179297
D:r1@ADDG05041782460.R	1.0	-2.0817778952251165	-2.05472651735931	green	2.05472651735931
D:r1@ADDG10024485104.R	1.0	-1.3707867238525941	-2.0	green	2.0
D:r1@ADDG14056220094.R	1.0	-1.3707867238525941	-2.0	green	2.0
D:r1@ADDG02073636738.F	1.0	-1.3707867238525941	-2.0	green	2.0
D:r1@ADDG04070923959.F	1.0	-1.3707867238525941	-2.0	green	2.0
D:r1@ADDG07026343189.R	1.0	-1.3707867238525941	2.0	green	2.0
D:r3@ADDG09019231047.B	1.0	-2.723383989759861	2.0	green	2.0
P:r1@PDZRN4	1.0	-2.614906806087841	-1.9803075506212449	green	1.9803075506212449
P:r1@SCN7A	1.0	-2.6549984076293094	-1.9648338560264846	green	1.9648338560264846
D:r1@ADDG16073062712.F	1.0	-2.68192516148441	-1.9608042453397891	green	1.9608042453397891
D:r1@ADDG15079955963.F	1.0	-2.6333944236272973	-1.920513793267267	green	1.920513793267267
D:r1@ADDG11068128535.F	1.0	-2.7664959933877786	1.9205137932672667	green	1.9205137932672667
D:r1@ADDG17050653350.F	1.0	-2.540085466252699	-1.8965850932899861	green	1.8965850932899861
D:r1@ADDG20035305740.R	1.0	-2.6242308279459237	-1.8906294356981337	green	1.8906294356981337
P:r3@DGKG	1.0	-2.5504999269515096	1.8772171966270434	green	1.8772171966270434
D:r1@ADDG01147939540.F	1.0	-2.160618613363508	-1.8170988865572528	green	1.8170988865572528
D:r1@ADDG07079420924.F	1.0	-2.512758012271827	1.8170988865572528	green	1.8170988865572528
D:r1@ADDG02233747787.F	1.0	-2.5172099432380897	1.8073549220576042	green	1.8073549220576042
D:r1@ADDG15025791098.R	1.0	-2.123531998403072	-1.807354922057604	green	1.807354922057604
P:r1@ADDG06007590026.R	1.0	-2.1520466607214863	-1.807354922057604	green	1.807354922057604
D:r1@ADDG10079762318.R	1.0	-2.102831957737522	-1.731668480575901	green	1.731668480575901
P:r1@ADDG02231781051.F	1.0	-2.6403656460823375	-1.731668480575901	green	1.731668480575901
P:r1@PWWP3B	1.0	-2.6008471366688797	-1.731668480575901	green	1.731668480575901
D:r1@ADDG06037934842.F	1.0	-2.3482892493117604	-1.7191752248131995	green	1.7191752248131995
D:r1@ADDG08081588031.R	1.0	-2.6194400479323527	-1.7191752248131995	green	1.7191752248131995
D:r1@ADDG12065649345.F	1.0	-2.4163454173831003	1.7191752248131993	green	1.7191752248131993
D:r2@ADDG19014363796.B	1.0	-2.689721256980802	1.7056946444921117	green	1.7056946444921117
D:r1@ADDG04099996673.R	1.0	-2.619918191046557	-1.675810286922979	green	1.675810286922979
D:r1@ADDG12109208211.F	1.0	-1.3707867238525941	1.6644487074538894	green	1.6644487074538894
D:r1@ADDG14095214755.R	1.0	-1.3707867238525941	1.6644487074538894	green	1.6644487074538894
D:r1@ADDG01152623777.R	1.0	-2.6255547080209314	-1.6603646262358684	green	1.6603646262358684
D:r1@ADDG02036531112.R	1.0	-2.5793689332532947	1.657479387433473	green	1.657479387433473
